Review_helpful,Sentiment,Subjectivity,Word_Count,Noun_Count,Adj_Count,Verb_Count,Adv_Count,Authenticity,AT,Rev_Type
0.0002228412256267,0.6057118055555556,0.4687847222222221,0.0954545454545454,0.1783783783783784,0.1648351648351648,0.1862745098039215,0.1875,0.4135135135135134,0.7213114754098361,-1
0.0001114206128133,0.4192261904761905,0.4708333333333333,0.0155844155844155,0.027027027027027,0.0329670329670329,0.0588235294117647,0.0208333333333333,0.48,0.8688524590163935,-1
0.0,0.6071428571428571,0.5293650793650794,0.0415584415584415,0.0864864864864864,0.0879120879120879,0.0980392156862745,0.0416666666666666,0.5076923076923077,0.7377049180327869,-1
0.0,0.6699999999999999,0.7977777777777778,0.0474025974025974,0.0702702702702702,0.0439560439560439,0.1176470588235294,0.1041666666666666,0.4459459459459459,0.7868852459016393,1
0.0,0.7,0.75,0.0337662337662337,0.081081081081081,0.0659340659340659,0.0686274509803921,0.0416666666666666,0.5207547169811321,0.8524590163934427,1
0.0,0.6785714285714286,0.6214285714285713,0.0454545454545454,0.0594594594594594,0.0879120879120879,0.088235294117647,0.0208333333333333,0.3887323943661971,0.8360655737704918,1
0.0,0.6587301587301587,0.487063492063492,0.1233766233766233,0.1351351351351351,0.1208791208791209,0.3137254901960784,0.2916666666666666,0.3895287958115183,0.5409836065573771,-1
0.0,0.7707142857142857,0.7000000000000001,0.0538961038961038,0.1135135135135135,0.1428571428571428,0.088235294117647,0.0416666666666666,0.4785714285714286,0.9016393442622952,-1
0.0002228412256267,0.725,0.5773809523809524,0.0675324675324675,0.081081081081081,0.1318681318681318,0.1274509803921568,0.1458333333333333,0.3942857142857143,0.6885245901639345,-1
0.0,0.5666666666666667,0.85,0.009090909090909,0.0162162162162162,0.0329670329670329,0.0294117647058823,0.0208333333333333,0.6,0.8852459016393444,1
0.0,0.6482142857142856,0.5811904761904763,0.0746753246753246,0.1027027027027027,0.0439560439560439,0.1372549019607843,0.1041666666666666,0.3310344827586207,0.7868852459016393,-1
0.0,0.6833333333333333,0.5333333333333333,0.0331168831168831,0.0702702702702702,0.0329670329670329,0.0686274509803921,0.0833333333333333,0.4846153846153846,0.8360655737704918,1
0.0,0.7375,0.5875,0.0279220779220779,0.0648648648648648,0.0439560439560439,0.0588235294117647,0.1041666666666666,0.4636363636363636,0.7540983606557377,1
0.0,0.6749999999999999,0.4166666666666667,0.022077922077922,0.0702702702702702,0.0329670329670329,0.0686274509803921,0.0208333333333333,0.6171428571428571,0.8524590163934427,-1
0.0,0.7510416666666666,0.6666666666666666,0.0551948051948051,0.1243243243243243,0.1098901098901099,0.1176470588235294,0.0208333333333333,0.4534883720930232,0.7868852459016393,-1
0.0,0.6231060606060606,0.4704545454545454,0.0525974025974025,0.1135135135135135,0.1208791208791209,0.1274509803921568,0.1041666666666666,0.5048780487804878,0.7377049180327869,-1
0.0,0.69875,0.5316666666666666,0.0636363636363636,0.0864864864864864,0.1648351648351648,0.0980392156862745,0.1458333333333333,0.406060606060606,0.8524590163934427,-1
0.0,0.5395535714285714,0.4665277777777777,0.0577922077922077,0.0756756756756756,0.1538461538461538,0.1666666666666666,0.2083333333333333,0.4866666666666666,0.6557377049180328,-1
0.0001114206128133,0.5833333333333333,0.5416666666666666,0.0266233766233766,0.0594594594594594,0.0549450549450549,0.0392156862745098,0.0416666666666666,0.5,0.8852459016393444,1
0.0001114206128133,0.6178571428571429,0.6404761904761905,0.0435064935064935,0.0918918918918919,0.0549450549450549,0.0980392156862745,0.125,0.4764705882352941,0.819672131147541,1
0.0001114206128133,0.773125,0.545,0.0344155844155844,0.0432432432432432,0.0659340659340659,0.0588235294117647,0.0833333333333333,0.3888888888888889,0.8524590163934427,1
0.0,0.487037037037037,0.5395833333333333,0.0285714285714285,0.0432432432432432,0.0659340659340659,0.088235294117647,0.0416666666666666,0.4133333333333333,0.8688524590163935,1
0.0,0.6561224489795918,0.5836734693877551,0.0292207792207792,0.0594594594594594,0.0549450549450549,0.0686274509803921,0.0833333333333333,0.5217391304347826,0.8524590163934427,1
0.0,0.55375,0.65,0.0311688311688311,0.0594594594594594,0.0439560439560439,0.1274509803921568,0.0625,0.5387755102040817,0.819672131147541,1
0.0,0.684375,0.5052083333333334,0.0487012987012987,0.0918918918918919,0.0769230769230769,0.1078431372549019,0.125,0.4973684210526315,0.7377049180327869,-1
0.0,0.7857142857142857,0.8839285714285714,0.0233766233766233,0.0594594594594594,0.0549450549450549,0.0784313725490196,0.0416666666666666,0.5513513513513514,0.8032786885245902,1
0.0,0.5825,0.4549999999999999,0.0188311688311688,0.0594594594594594,0.0329670329670329,0.0392156862745098,0.0833333333333333,0.54,0.819672131147541,-1
0.0,0.7366477272727272,0.5484848484848486,0.0298701298701298,0.054054054054054,0.0879120879120879,0.0686274509803921,0.1041666666666666,0.4595744680851064,0.819672131147541,1
0.0002228412256267,0.6922619047619047,0.6773809523809524,0.0331168831168831,0.0864864864864864,0.0659340659340659,0.0686274509803921,0.0625,0.4499999999999999,0.8688524590163935,1
0.0001114206128133,0.6444444444444445,0.5777777777777778,0.0383116883116883,0.0594594594594594,0.0879120879120879,0.0980392156862745,0.1458333333333333,0.5299999999999999,0.7704918032786885,1
0.0001114206128133,0.5833333333333333,0.6166666666666666,0.0402597402597402,0.0648648648648648,0.1098901098901099,0.088235294117647,0.125,0.4952380952380952,0.819672131147541,1
0.0,0.472,0.6359999999999999,0.0181818181818181,0.0378378378378378,0.0439560439560439,0.0294117647058823,0.1041666666666666,0.496551724137931,0.7868852459016393,1
0.0,0.685,0.51,0.0461038961038961,0.081081081081081,0.0989010989010989,0.1176470588235294,0.0416666666666666,0.4083333333333333,0.8524590163934427,1
0.0,0.5716836734693878,0.498469387755102,0.0292207792207792,0.0432432432432432,0.0549450549450549,0.1078431372549019,0.0416666666666666,0.508695652173913,0.7704918032786885,-1
0.0,0.6666666666666666,0.3916666666666667,0.0201298701298701,0.0324324324324324,0.0549450549450549,0.0686274509803921,0.0208333333333333,0.54375,0.8360655737704918,-1
0.0,0.5,0.55,0.0266233766233766,0.0378378378378378,0.0329670329670329,0.088235294117647,0.0625,0.5428571428571428,0.7377049180327869,1
0.0,0.5708333333333333,0.5407407407407407,0.0422077922077922,0.081081081081081,0.0989010989010989,0.0980392156862745,0.125,0.4545454545454545,0.7868852459016393,1
0.0,0.7284375,0.6234375000000001,0.0253246753246753,0.0432432432432432,0.1098901098901099,0.0490196078431372,0.0625,0.4949999999999999,0.8852459016393444,1
0.0001114206128133,0.5,0.625,0.0194805194805194,0.0324324324324324,0.0329670329670329,0.0588235294117647,0.0833333333333333,0.5419354838709677,0.7704918032786885,1
0.0,0.5416666666666666,0.525,0.0305194805194805,0.0486486486486486,0.0769230769230769,0.0980392156862745,0.0625,0.475,0.7213114754098361,-1
0.0,0.7274305555555556,0.7631944444444444,0.0545454545454545,0.0972972972972973,0.1428571428571428,0.1078431372549019,0.0833333333333333,0.4305882352941176,0.8524590163934427,-1
0.0,0.6833333333333333,0.7833333333333333,0.0175324675324675,0.0432432432432432,0.0329670329670329,0.0294117647058823,0.0208333333333333,0.5571428571428572,0.9836065573770492,1
0.0,0.5329166666666667,0.6183333333333334,0.0538961038961038,0.0918918918918919,0.0659340659340659,0.1372549019607843,0.1666666666666666,0.4357142857142856,0.7377049180327869,-1
0.0,0.6256944444444443,0.8083333333333332,0.0389610389610389,0.0594594594594594,0.0439560439560439,0.1078431372549019,0.1041666666666666,0.4426229508196721,0.7704918032786885,1
0.0,0.8486111111111112,0.7338888888888889,0.0324675324675324,0.081081081081081,0.0439560439560439,0.0686274509803921,0.0208333333333333,0.4117647058823529,0.819672131147541,1
0.0,0.625,0.53,0.0428571428571428,0.0756756756756756,0.0659340659340659,0.1078431372549019,0.0208333333333333,0.4477611940298507,0.8852459016393444,1
0.0,0.5361111111111111,0.3159259259259259,0.0318181818181818,0.0432432432432432,0.0329670329670329,0.0686274509803921,0.1041666666666666,0.444,0.8032786885245902,-1
0.0,0.4625,0.7571428571428571,0.0383116883116883,0.0486486486486486,0.0549450549450549,0.0784313725490196,0.1666666666666666,0.41,0.6885245901639345,1
0.0003342618384401,0.705,0.72,0.0129870129870129,0.0108108108108108,0.0879120879120879,0.0490196078431372,0.0208333333333333,0.6285714285714286,0.819672131147541,1
0.0001114206128133,0.7008928571428571,0.6571428571428571,0.0318181818181818,0.0378378378378378,0.0769230769230769,0.0588235294117647,0.0833333333333333,0.408,0.8360655737704918,1
0.0,0.6888888888888889,0.5388888888888889,0.0467532467532467,0.0648648648648648,0.1098901098901099,0.1176470588235294,0.125,0.5013698630136986,0.7213114754098361,-1
0.0,0.7583333333333333,0.6333333333333333,0.0129870129870129,0.0108108108108108,0.0439560439560439,0.0490196078431372,0.0416666666666666,0.6285714285714286,0.8360655737704918,1
0.0,0.6298611111111111,0.7319444444444445,0.0376623376623376,0.054054054054054,0.0659340659340659,0.088235294117647,0.1041666666666666,0.4271186440677966,0.8032786885245902,1
0.0,0.84,0.8099999999999999,0.0188311688311688,0.0432432432432432,0.0439560439560439,0.0490196078431372,0.0208333333333333,0.5,0.8852459016393444,1
0.0,0.75,0.75,0.0175324675324675,0.0378378378378378,0.0439560439560439,0.0490196078431372,0.0416666666666666,0.5571428571428572,0.819672131147541,1
0.0,0.735,0.78,0.0311688311688311,0.0486486486486486,0.0329670329670329,0.088235294117647,0.1458333333333333,0.4775510204081632,0.7049180327868853,1
0.0,0.7666666666666666,0.5666666666666667,0.0272727272727272,0.054054054054054,0.0439560439560439,0.0588235294117647,0.0208333333333333,0.4186046511627907,0.8524590163934427,1
0.0,0.7791666666666667,0.55,0.0194805194805194,0.027027027027027,0.0329670329670329,0.0784313725490196,0.0208333333333333,0.5032258064516129,0.8688524590163935,1
0.0002228412256267,0.7749999999999999,0.3166666666666667,0.0227272727272727,0.0432432432432432,0.0329670329670329,0.0686274509803921,0.0833333333333333,0.5666666666666667,0.7540983606557377,-1
0.0001114206128133,0.7166666666666667,0.4194444444444444,0.0253246753246753,0.0486486486486486,0.0549450549450549,0.0588235294117647,0.0625,0.48,0.8688524590163935,-1
0.0,0.6029761904761904,0.4535714285714285,0.0318181818181818,0.0432432432432432,0.0769230769230769,0.0784313725490196,0.0833333333333333,0.444,0.8032786885245902,-1
0.0,0.525,0.7999999999999999,0.024025974025974,0.0648648648648648,0.0439560439560439,0.0392156862745098,0.0416666666666666,0.4736842105263157,0.8852459016393444,1
0.0,0.63125,0.4666666666666667,0.022077922077922,0.0432432432432432,0.0439560439560439,0.0588235294117647,0.0833333333333333,0.6,0.7868852459016393,-1
0.0,0.8,1.0,0.0058441558441558,0.0216216216216216,0.0109890109890109,0.0196078431372549,0.0,0.6,0.918032786885246,1
0.0,0.7875000000000001,0.7694444444444445,0.0246753246753246,0.0378378378378378,0.0439560439560439,0.1078431372549019,0.0625,0.5384615384615384,0.819672131147541,1
0.0,0.7625,0.5416666666666666,0.0188311688311688,0.0216216216216216,0.0219780219780219,0.0588235294117647,0.0,0.54,0.8688524590163935,1
0.0,0.5,0.0833333333333333,0.0292207792207792,0.0648648648648648,0.0439560439560439,0.0490196078431372,0.0208333333333333,0.4695652173913043,0.9016393442622952,-1
0.0,0.6781385281385282,0.527922077922078,0.0279220779220779,0.0756756756756756,0.0439560439560439,0.0980392156862745,0.0,0.5454545454545455,0.8360655737704918,1
0.0001114206128133,0.85,0.6000000000000001,0.022077922077922,0.0378378378378378,0.0439560439560439,0.0392156862745098,0.0416666666666666,0.4628571428571428,0.8360655737704918,1
0.0001114206128133,0.4,0.3916666666666666,0.0266233766233766,0.0378378378378378,0.0549450549450549,0.0980392156862745,0.125,0.5142857142857142,0.7377049180327869,-1
0.0001114206128133,0.5,0.0,0.0032467532467532,0.0108108108108108,0.0109890109890109,0.0196078431372549,0.0,0.6,0.918032786885246,-1
0.0,0.65,0.4583333333333333,0.0266233766233766,0.0648648648648648,0.0549450549450549,0.0490196078431372,0.0208333333333333,0.4857142857142857,0.9344262295081968,-1
0.0,0.6142857142857142,0.4,0.0305194805194805,0.054054054054054,0.0219780219780219,0.0784313725490196,0.1041666666666666,0.4875,0.7377049180327869,-1
0.0,0.53125,0.3125,0.0181818181818181,0.0486486486486486,0.0329670329670329,0.0490196078431372,0.0416666666666666,0.5793103448275863,0.8688524590163935,-1
0.0,0.51875,0.5041666666666667,0.0311688311688311,0.0486486486486486,0.0439560439560439,0.0686274509803921,0.0416666666666666,0.3551020408163265,0.819672131147541,1
0.0,0.7,0.6583333333333333,0.0207792207792207,0.0378378378378378,0.0659340659340659,0.0490196078431372,0.0833333333333333,0.6,0.8688524590163935,1
0.0,0.70625,0.58125,0.0136363636363636,0.0378378378378378,0.0329670329670329,0.0392156862745098,0.0208333333333333,0.5727272727272728,0.9016393442622952,1
0.0,0.6145833333333333,0.5499999999999999,0.0227272727272727,0.0378378378378378,0.0439560439560439,0.0784313725490196,0.0416666666666666,0.5499999999999999,0.7704918032786885,1
0.0002228412256267,0.9183333333333332,0.7600000000000001,0.0123376623376623,0.0486486486486486,0.0329670329670329,0.0196078431372549,0.0208333333333333,0.57,0.9508196721311476,1
0.0001114206128133,0.78,0.6177777777777778,0.0181818181818181,0.0378378378378378,0.0219780219780219,0.0392156862745098,0.0416666666666666,0.5586206896551724,0.8524590163934427,1
0.0,1.0,1.0,0.0084415584415584,0.027027027027027,0.0219780219780219,0.0196078431372549,0.0208333333333333,0.5571428571428572,0.8852459016393444,1
0.0,0.3514399092970521,0.6558956916099773,0.0259740259740259,0.0702702702702702,0.0329670329670329,0.0784313725490196,0.1041666666666666,0.4682926829268292,0.7868852459016393,1
0.0,0.7849999999999999,0.8433333333333334,0.0227272727272727,0.0432432432432432,0.0219780219780219,0.0686274509803921,0.0625,0.5166666666666667,0.7704918032786885,1
0.0,0.5766203703703704,0.3273148148148148,0.024025974025974,0.0324324324324324,0.0549450549450549,0.0588235294117647,0.0208333333333333,0.5210526315789473,0.8688524590163935,-1
0.0,0.3729166666666667,0.6875,0.011038961038961,0.0216216216216216,0.0329670329670329,0.0392156862745098,0.0416666666666666,0.5333333333333333,0.8852459016393444,1
0.0,0.415,0.3933333333333333,0.0207792207792207,0.0378378378378378,0.0439560439560439,0.0784313725490196,0.0416666666666666,0.3818181818181818,0.819672131147541,-1
0.0,0.5166666666666666,0.35,0.0227272727272727,0.027027027027027,0.0549450549450549,0.0392156862745098,0.0416666666666666,0.4333333333333333,0.8688524590163935,-1
0.0,0.6333333333333333,0.9166666666666666,0.022077922077922,0.0216216216216216,0.0329670329670329,0.0980392156862745,0.0625,0.4628571428571428,0.7868852459016393,1
0.0001114206128133,0.85,0.6000000000000001,0.0259740259740259,0.027027027027027,0.0219780219780219,0.0784313725490196,0.0625,0.497560975609756,0.7704918032786885,1
0.0,0.7308333333333333,0.7483333333333333,0.0149350649350649,0.0324324324324324,0.0329670329670329,0.0588235294117647,0.0,0.525,0.8360655737704918,1
0.0,0.65,0.3666666666666667,0.0103896103896103,0.027027027027027,0.0329670329670329,0.0098039215686274,0.0,0.6,0.9672131147540984,-1
0.0,0.6928571428571428,0.5571428571428572,0.0214285714285714,0.0378378378378378,0.0769230769230769,0.0392156862745098,0.0625,0.5117647058823529,0.8524590163934427,1
0.0,0.55,0.6033333333333333,0.0214285714285714,0.0432432432432432,0.0329670329670329,0.0588235294117647,0.0625,0.5294117647058824,0.8360655737704918,1
0.0,0.5,0.4,0.0168831168831168,0.0432432432432432,0.0109890109890109,0.0392156862745098,0.0208333333333333,0.4444444444444444,0.918032786885246,-1
0.0,0.6833333333333333,0.3999999999999999,0.0201298701298701,0.0324324324324324,0.0219780219780219,0.0588235294117647,0.0833333333333333,0.5812499999999999,0.7868852459016393,-1
0.0,0.6416666666666666,0.5647619047619048,0.0103896103896103,0.0054054054054054,0.0329670329670329,0.0294117647058823,0.0416666666666666,0.6,0.819672131147541,1
0.0,0.7166666666666667,0.7333333333333333,0.0162337662337662,0.0324324324324324,0.0,0.0392156862745098,0.0208333333333333,0.5538461538461539,0.8688524590163935,1
0.0,0.8500000000000001,0.6166666666666667,0.0175324675324675,0.0378378378378378,0.0329670329670329,0.0490196078431372,0.0208333333333333,0.5357142857142857,0.8524590163934427,1
0.0001114206128133,0.6272222222222222,0.5333333333333333,0.011038961038961,0.0324324324324324,0.0329670329670329,0.0294117647058823,0.0208333333333333,0.6,0.8360655737704918,1
0.0002228412256267,0.65,0.65,0.0045454545454545,0.0054054054054054,0.0219780219780219,0.0196078431372549,0.0208333333333333,0.525,0.8524590163934427,1
0.0,0.892,0.7820000000000001,0.0214285714285714,0.0432432432432432,0.0439560439560439,0.0294117647058823,0.0416666666666666,0.4941176470588235,0.8360655737704918,1
0.0,0.3898809523809524,0.550595238095238,0.0188311688311688,0.0432432432432432,0.0329670329670329,0.0588235294117647,0.0208333333333333,0.52,0.8688524590163935,1
0.0,0.6,0.4866666666666667,0.0227272727272727,0.0378378378378378,0.0549450549450549,0.0686274509803921,0.0833333333333333,0.5333333333333333,0.8360655737704918,-1
0.0,0.5,0.0,0.0188311688311688,0.054054054054054,0.0,0.0784313725490196,0.0208333333333333,0.52,0.8032786885245902,-1
0.0,0.7625,0.7312500000000001,0.0142857142857142,0.0324324324324324,0.0329670329670329,0.0490196078431372,0.0,0.5739130434782609,0.8688524590163935,1
0.0,0.64375,0.5833333333333334,0.0084415584415584,0.027027027027027,0.0329670329670329,0.0098039215686274,0.0,0.5571428571428572,0.8852459016393444,1
0.0,0.7,0.56,0.0168831168831168,0.0324324324324324,0.0329670329670329,0.0490196078431372,0.1041666666666666,0.5777777777777776,0.7540983606557377,1
0.0,0.95,1.0,0.0071428571428571,0.027027027027027,0.0329670329670329,0.0,0.0,0.5,0.9344262295081968,1
0.0,0.8500000000000001,0.7999999999999999,0.0084415584415584,0.0162162162162162,0.0109890109890109,0.0490196078431372,0.0,0.6,0.8852459016393444,1
0.0,0.85,0.6000000000000001,0.0012987012987012,0.0108108108108108,0.0109890109890109,0.0,0.0,0.6,0.9016393442622952,1
0.0,0.89,1.0,0.0097402597402597,0.027027027027027,0.0109890109890109,0.0392156862745098,0.0208333333333333,0.6,0.8688524590163935,1
0.0,0.6916666666666667,0.6833333333333332,0.0142857142857142,0.0216216216216216,0.0329670329670329,0.0392156862745098,0.0625,0.4956521739130434,0.7868852459016393,1
0.0,0.845,0.85,0.0201298701298701,0.0378378378378378,0.0439560439560439,0.0196078431372549,0.0625,0.4125,0.8524590163934427,1
0.0,0.6666666666666666,0.6333333333333333,0.0168831168831168,0.0378378378378378,0.0219780219780219,0.0588235294117647,0.0208333333333333,0.5111111111111111,0.8852459016393444,1
0.0,0.6333333333333333,0.5333333333333333,0.0233766233766233,0.0432432432432432,0.0329670329670329,0.0784313725490196,0.0416666666666666,0.5513513513513514,0.8524590163934427,1
0.0,0.85,0.6000000000000001,0.009090909090909,0.0162162162162162,0.0329670329670329,0.0196078431372549,0.0625,0.6799999999999999,0.7540983606557377,1
0.0,0.9,0.75,0.0032467532467532,0.0108108108108108,0.0219780219780219,0.0,0.0,0.5,0.918032786885246,1
0.0,0.7083333333333334,0.5833333333333334,0.0129870129870129,0.0162162162162162,0.0219780219780219,0.0392156862745098,0.0625,0.5428571428571428,0.8360655737704918,1
0.0,0.7166666666666667,0.75,0.0162337662337662,0.027027027027027,0.0219780219780219,0.0490196078431372,0.0416666666666666,0.5769230769230769,0.8032786885245902,1
0.0,0.75,0.6375,0.022077922077922,0.0594594594594594,0.0439560439560439,0.0392156862745098,0.0416666666666666,0.5142857142857142,0.8852459016393444,1
0.0,0.85,0.35,0.022077922077922,0.0378378378378378,0.0219780219780219,0.0490196078431372,0.0,0.4628571428571428,0.9344262295081968,-1
0.0,0.765,0.78,0.0155844155844155,0.027027027027027,0.0329670329670329,0.0490196078431372,0.0625,0.576,0.8852459016393444,1
0.0,0.7916666666666667,0.7944444444444444,0.0246753246753246,0.0486486486486486,0.0769230769230769,0.0392156862745098,0.0416666666666666,0.5076923076923077,0.918032786885246,1
0.0,0.7383333333333333,0.7866666666666666,0.035064935064935,0.0594594594594594,0.0659340659340659,0.088235294117647,0.0625,0.4581818181818182,0.8688524590163935,1
0.0,1.0,1.0,0.0006493506493506,0.0054054054054054,0.0,0.0,0.0208333333333333,0.6,0.8852459016393444,1
